place_id,name,formatted_address,lat,lng,zone_id,rating,user_rating_count,price_level,business_status,website_uri,types_json,primary_type,stage,eliminated_reason,found_by_json,extraction_json,score,first_seen_at,updated_at
ChIJayrh_dgsDogR-vEREMu2Oug,"The Press Room","1134 W Washington Blvd, Chicago, IL 60607, USA",41.883193,-87.6557678,west_loop,4.5,399,2,OPERATIONAL,http://pressroomchicago.com/,"[""cocktail_bar"", ""wine_bar"", ""seafood_restaurant"", ""bar"", ""event_venue"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",cocktail_bar,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 7, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 1, ""run_id"": ""20260707-165624"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 7, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 8, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 2, ""run_id"": ""20260707-165624"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 7, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 1, ""run_id"": ""20260707-165706"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 5, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 8, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 2, ""run_id"": ""20260707-165706"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 7, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 1, ""run_id"": ""20260707-165757"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 7, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 8, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 2, ""run_id"": ""20260707-165757"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 7, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 1, ""run_id"": ""20260707-165847"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 7, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 8, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 2, ""run_id"": ""20260707-165847"", ""sub"": 4}]",,,2026-07-07T16:56:26+00:00,2026-07-07T17:03:02+00:00
ChIJjTtBFNAsDogR8QDi0-RQXBk,"The Publican","837 W Fulton Market, Chicago, IL 60607, USA",41.8866349,-87.6488498,west_loop,4.5,2987,3,OPERATIONAL,http://thepublicanrestaurant.com/,"[""american_restaurant"", ""cocktail_bar"", ""brunch_restaurant"", ""seafood_restaurant"", ""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",american_restaurant,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 25, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 15, ""run_id"": ""20260707-165624"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 27, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 34, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 25, ""run_id"": ""20260707-165624"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 41, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 15, ""run_id"": ""20260707-165706"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 26, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 35, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 18, ""run_id"": ""20260707-165706"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 25, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 21, ""run_id"": ""20260707-165757"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 27, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 35, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 19, ""run_id"": ""20260707-165757"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 25, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 22, ""run_id"": ""20260707-165847"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 26, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 34, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 18, ""run_id"": ""20260707-165847"", ""sub"": 2}]",,,2026-07-07T16:56:26+00:00,2026-07-07T17:03:16+00:00
ChIJJT3NIK8sDogRZOFK6VWSw8M,"The Tavern Club at 333","333 N Michigan Ave #400, Chicago, IL 60601, USA",41.8876238,-87.6242032,river_north,4.8,12,,OPERATIONAL,http://tavernclub333.com/,"[""event_venue"", ""pub"", ""bar"", ""point_of_interest"", ""establishment""]",event_venue,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 48, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 59, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 58, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 58, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:53+00:00,2026-07-08T16:45:24+00:00
ChIJ_19bjrLTD4gRMkulph9iPKY,"The Wild Hare & Singing Armadillo Frog Sanctuary","952 W Fulton St, Chicago, IL 60607, USA",41.8869571,-87.6519064,west_loop,4.4,1353,2,OPERATIONAL,https://www.wildharemusic.com/,"[""live_music_venue"", ""bar"", ""event_venue"", ""point_of_interest"", ""establishment""]",live_music_venue,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 33, ""run_id"": ""20260707-165624"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 33, ""run_id"": ""20260707-165706"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 33, ""run_id"": ""20260707-165757"", ""sub"": 2}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 34, ""run_id"": ""20260707-165847"", ""sub"": 2}]",,,2026-07-07T16:56:28+00:00,2026-07-07T17:03:00+00:00
ChIJfzf319gsDogRc2ySzl53dVk,"Third Rail Tavern","1133 W Madison St, Chicago, IL 60607, USA",41.8815073,-87.6556567,west_loop,4.5,485,2,OPERATIONAL,https://www.thirdrailchicago.com/,"[""bar"", ""pub"", ""bar_and_grill"", ""american_restaurant"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",bar,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 60, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 14, ""run_id"": ""20260707-165624"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 43, ""run_id"": ""20260707-165624""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 15, ""run_id"": ""20260707-165624"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 19, ""run_id"": ""20260707-165706"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 42, ""run_id"": ""20260707-165706""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 15, ""run_id"": ""20260707-165706"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 57, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 15, ""run_id"": ""20260707-165757"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 43, ""run_id"": ""20260707-165757""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 15, ""run_id"": ""20260707-165757"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 15, ""run_id"": ""20260707-165847"", ""sub"": 4}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""craft cocktails West Loop / Fulton Market"", ""rank"": 43, ""run_id"": ""20260707-165847""}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 15, ""run_id"": ""20260707-165847"", ""sub"": 4}]",,,2026-07-07T16:56:26+00:00,2026-07-07T17:03:10+00:00
ChIJiX4KgLEsDogR8gugSnSptzY,"Three Dots and a Dash","435 N Clark St, Chicago, IL 60654, USA",41.8903119,-87.6307668,river_north,4.6,8707,3,OPERATIONAL,http://threedotschicago.com/,"[""cocktail_bar"", ""lounge_bar"", ""night_club"", ""bar"", ""point_of_interest"", ""establishment""]",cocktail_bar,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 3, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 2, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 37, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 2, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 3, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 2, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 4, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 2, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 3, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 2, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 4, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 2, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 3, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 2, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 2, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 4, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 2, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:40+00:00,2026-07-07T17:03:15+00:00
ChIJUdmKarAsDogRexPkv_0AQEA,"Tiny Tapp & Café","55 W Riverwalk, Chicago, IL 60601, USA",41.8870367,-87.6301852,river_north,4.2,1393,2,OPERATIONAL,https://tinytapp.com/,"[""restaurant"", ""coffee_shop"", ""cafe"", ""food_store"", ""store"", ""bar"", ""food"", ""point_of_interest"", ""establishment""]",restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 41, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 28, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 58, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 36, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 28, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 42, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 41, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 28, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 42, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 43, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 43, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 42, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:44+00:00,2026-07-07T17:02:51+00:00
ChIJk5M3Kq4sDogRkNjhPRqEW5Y,"Tortoise Supper Club","350 N State St, Chicago, IL 60654, USA",41.8887712,-87.6284826,river_north,4.5,1067,3,OPERATIONAL,http://www.tortoisesupperclub.com/,"[""american_restaurant"", ""oyster_bar_restaurant"", ""steak_house"", ""live_music_venue"", ""night_club"", ""seafood_restaurant"", ""bar"", ""event_venue"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",american_restaurant,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 46, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 44, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 56, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 49, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 49, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 57, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 49, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:49+00:00,2026-07-07T17:03:18+00:00
ChIJdWeDEQstDogRrRVXRRWkdAs,"Tree House Chicago","149 W Kinzie St, Chicago, IL 60654, USA",41.8890599,-87.6330242,river_north,4.0,764,1,OPERATIONAL,https://www.treehousechicago.com/,"[""bar"", ""brunch_restaurant"", ""pizza_restaurant"", ""night_club"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",bar,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 29, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 17, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 32, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 18, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 49, ""run_id"": ""20260707-165624""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 11, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 29, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 17, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 32, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 18, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 16, ""run_id"": ""20260707-165706""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 11, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 30, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 17, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 32, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 18, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 14, ""run_id"": ""20260707-165757""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 12, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 36, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 17, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 46, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 18, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 17, ""run_id"": ""20260707-165847""}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 11, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:40+00:00,2026-07-08T16:02:39+00:00
ChIJQSuNUwMtDogRiq0CrnksQ-Q,"Trino Steakhouse","738 W Randolph St, Chicago, IL 60661, USA",41.8846056,-87.6472125,west_loop,4.6,174,,OPERATIONAL,https://www.trinochicago.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=website-button,"[""steak_house"", ""latin_american_restaurant"", ""seafood_restaurant"", ""bar"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",steak_house,2_filtered_ok,,"[{""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 29, ""run_id"": ""20260707-165706"", ""sub"": 1}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail bar West Loop / Fulton Market Chicago"", ""rank"": 25, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 29, ""run_id"": ""20260707-165757"", ""sub"": 1}, {""cell_id"": ""west_loop__cocktail_bar"", ""query"": ""cocktail lounge private events West Loop / Fulton Market"", ""rank"": 29, ""run_id"": ""20260707-165847"", ""sub"": 1}]",,,2026-07-07T16:57:16+00:00,2026-07-07T17:02:46+00:00
ChIJQyBENrEsDogRxfhmTMGJVJg,Tunnel,"151 W Kinzie St, Chicago, IL 60654, USA",41.8890402,-87.6330723,river_north,3.0,386,2,OPERATIONAL,http://www.tunnelchicago.com/,"[""night_club"", ""cocktail_bar"", ""lounge_bar"", ""bar"", ""point_of_interest"", ""establishment""]",night_club,2_filtered_ok,,"[{""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 48, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 42, ""run_id"": ""20260707-165624"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 42, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 43, ""run_id"": ""20260707-165706"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail bar River North Chicago"", ""rank"": 49, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 42, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 43, ""run_id"": ""20260707-165757"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""craft cocktails River North"", ""rank"": 47, ""run_id"": ""20260707-165847"", ""sub"": 3}, {""cell_id"": ""river_north__cocktail_bar"", ""query"": ""cocktail lounge private events River North"", ""rank"": 43, ""run_id"": ""20260707-165847"", ""sub"": 3}]",,,2026-07-07T16:56:44+00:00,2026-07-08T16:45:43+00:00
